Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate
2018,1,3,24,6,2018/3/24,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N645AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1346,-9,0,0,-1,1300-1359,11,1357,1455,8,1534,1503,-31,0,0,-2,1500-1559,0,,0,99,77,58,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,25,7,2018/3/25,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N681AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1415,20,20,1,1,1300-1359,2,1417,1526,12,1534,1538,4,4,0,0,1500-1559,0,,0,99,83,69,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,26,1,2018/3/26,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N928AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1351,-4,0,0,-1,1300-1359,22,1413,1534,3,1534,1537,3,3,0,0,1500-1559,0,,0,99,106,81,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,27,2,2018/3/27,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N650AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1352,-3,0,0,-1,1300-1359,11,1403,1508,8,1534,1516,-18,0,0,-2,1500-1559,0,,0,99,84,65,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,28,3,2018/3/28,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N696AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1347,-8,0,0,-1,1300-1359,13,1400,1508,7,1534,1515,-19,0,0,-2,1500-1559,0,,0,99,88,68,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,29,4,2018/3/29,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N668HH,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1351,-4,0,0,-1,1300-1359,10,1401,1514,17,1534,1531,-3,0,0,-1,1500-1559,0,,0,99,100,73,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,30,5,2018/3/30,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N907AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1418,23,23,1,1,1300-1359,14,1432,1536,6,1534,1542,8,8,0,0,1500-1559,0,,0,99,84,64,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,31,6,2018/3/31,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N933JN,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1351,-4,0,0,-1,1300-1359,11,1402,1502,6,1534,1508,-26,0,0,-2,1500-1559,0,,0,99,77,60,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,10,6,2018/3/10,AA,AA_CODESHARE,19805,AA,3927,,,,,MQ,20398,MQ,N678AE,3927,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1529,1530,1,1,0,0,1500-1559,25,1555,1707,4,1711,1711,0,0,0,0,1700-1759,0,,0,102,101,72,1,427,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,17,6,2018/3/17,AA,AA_CODESHARE,19805,AA,3927,,,,,MQ,20398,MQ,N650AE,3927,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1529,1541,12,12,0,0,1500-1559,12,1553,1700,4,1711,1704,-7,0,0,-1,1700-1759,0,,0,102,83,67,1,427,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
